OrderID,OrderDate,CustomerID,CustomerName,City,Region,ProductID,ProductCategory,SubCategory,Quantity,UnitPrice,Discount,SalesAmount,Profit,PaymentMode,CustomerSegment,SalesRep
ORD-100159,2024-04-22,CUST-6333,Joseph Lynn,Port Harcourt,South South,PROD-776,Clothing,Men's Wear,2,88344.9,0.03,171389.11,43944.29,POS,Regular,Christopher
ORD-100160,2024-09-12,CUST-2030,Richard Herrera,Kano,North West,PROD-638,Electronics,Accessories,9,5718.24,0.24,39112.76,5276.76,POS,VIP,Kevin
ORD-100161,2023-10-07,CUST-2187,Sharon Johns,Abuja,North Central,PROD-591,Beauty,Skincare,1,98457.01,0.02,96487.87,15858.78,Online,Regular,Brian
ORD-100162,2024-10-03,CUST-6650,Aaron Pham,Port Harcourt,South South,PROD-331,Home,Furniture,5,107092.61,0.14,460498.22,124404.17,Cash,VIP,Kevin
ORD-100163,2024-11-18,CUST-3523,Benjamin Moore,Abuja,North Central,PROD-259,Home,Decor,3,9105.24,0.02,26769.41,2689.65,POS,New,Rebecca
ORD-100164,2023-06-17,CUST-4589,Steven Mercado,Abuja,North Central,PROD-336,Home,Furniture,1,102445.5,0.14,88103.13,14735.24,Cash,New,Renee
ORD-100165,2023-10-05,CUST-5018,Kevin King,Kano,North West,PROD-855,Home,Kitchen,6,143419.0,0.27,628175.22,103428.6,Cash,New,Brian
ORD-100166,2023-01-05,CUST-9978,Jeffrey Kline,Kano,North West,PROD-621,Beauty,Skincare,1,74323.56,0.2,59458.85,15041.08,Cash,VIP,Allison
ORD-100167,2024-07-28,CUST-4631,Harry Krause,Enugu,South East,PROD-258,Beauty,Skincare,1,45987.56,0.04,44148.06,12499.34,POS,Regular,Robert
ORD-100168,2024-08-12,CUST-3540,Daniel Goodman,Lagos,South West,PROD-492,Electronics,Phones,3,130089.68,0.19,316117.92,16150.82,Online,Regular,Kevin
ORD-100169,2024-11-01,CUST-5747,Robin Sutton,Abuja,North Central,PROD-351,Beauty,Haircare,10,105609.93,0.23,813196.46,183166.51,Online,VIP,Rebecca
ORD-100170,2023-11-09,CUST-5320,Bryan Chang,Enugu,South East,PROD-665,Electronics,Phones,6,96031.66,0.01,570428.06,85314.86,Online,Regular,Jerry
ORD-100171,2023-12-19,CUST-6993,Ronald Garcia,Abuja,North Central,PROD-872,Electronics,Accessories,7,52037.6,0.27,265912.14,18541.0,Cash,New,Andrew
ORD-100172,2024-06-14,CUST-6560,Michael Gonzalez,Enugu,South East,PROD-135,Home,Kitchen,4,88595.48,0.11,315399.91,55937.5,Cash,New,Allison
ORD-100173,2023-08-04,CUST-5663,Jennifer Martin,Benin City,South South,PROD-998,Home,Decor,1,62968.51,0.1,56671.66,5110.58,Cash,New,Robert
ORD-100174,2024-01-30,CUST-5398,Danny Bell,Ibadan,South West,PROD-952,Clothing,Kids,10,81284.7,0.09,739690.77,168075.87,Cash,VIP,Kimberly
ORD-100175,2024-08-12,CUST-4678,Caitlin Kelly,Lagos,South West,PROD-646,Beauty,Haircare,5,131243.81,0.14,564348.38,95839.59,Online,New,Rebecca
ORD-100176,2023-12-13,CUST-3180,Amy Gonzalez,Benin City,South South,PROD-137,Electronics,Accessories,6,65731.58,0.04,378613.9,100017.7,Cash,New,Renee
ORD-100177,2023-02-03,CUST-1518,Marco Mullins,Ibadan,South West,PROD-937,Beauty,Haircare,2,104403.24,0.25,156604.86,11477.14,Cash,VIP,Allison
ORD-100178,2023-11-11,CUST-5967,Gary Clark,Kano,North West,PROD-380,Electronics,Accessories,9,128716.71,0.13,1007851.84,163688.38,Online,New,Kevin
ORD-100179,2023-12-08,CUST-1374,Cynthia Bean,Enugu,South East,PROD-209,Clothing,Women's Wear,2,148565.42,0.25,222848.13,57326.13,POS,New,Jeffrey
ORD-100180,2023-11-22,CUST-5742,Michael Anderson,Kano,North West,PROD-707,Clothing,Kids,7,6091.33,0.04,40933.74,9694.79,POS,VIP,Brian
ORD-100181,2024-10-05,CUST-9916,William Wood,Abuja,North Central,PROD-638,Beauty,Makeup,1,53239.68,0.11,47383.32,11399.67,Online,Regular,Robert
ORD-100182,2023-07-27,CUST-1335,Ryan Fox,Abeokuta,South West,PROD-731,Electronics,Phones,7,100381.02,0.08,646453.77,159452.04,POS,VIP,Allison
ORD-100183,2023-07-15,CUST-1472,Mark Alvarado,Abuja,North Central,PROD-850,Beauty,Skincare,8,72465.9,0.23,446389.94,81236.24,POS,VIP,Kevin
ORD-100184,2024-02-11,CUST-9797,Leslie Curry,Abeokuta,South West,PROD-967,Home,Decor,7,43054.3,0.21,238090.28,39051.47,Cash,Regular,Allison
ORD-100185,2023-07-08,CUST-4787,Catherine Roberts,Port Harcourt,South South,PROD-743,Clothing,Kids,2,120394.29,0.24,182999.32,36192.49,POS,New,Renee
ORD-100186,2023-08-15,CUST-8820,Eddie Jones,Ibadan,South West,PROD-477,Home,Decor,7,27346.73,0.06,179941.48,10776.92,POS,Regular,Jonathan
ORD-100187,2023-01-15,CUST-1025,Theodore King,Benin City,South South,PROD-867,Electronics,Phones,1,88456.47,0.19,71649.74,14568.56,Online,Regular,Charles
ORD-100188,2023-10-06,CUST-4463,Laura Herring,Lagos,South West,PROD-819,Home,Decor,9,102289.01,0.29,653626.77,183438.78,POS,New,Kevin
ORD-100189,2023-08-14,CUST-5929,Lisa Smith,Enugu,South East,PROD-861,Home,Kitchen,10,64772.29,0.25,485792.18,68099.78,Cash,VIP,Donald
ORD-100190,2024-10-12,CUST-4355,Zachary Mathews,Abeokuta,South West,PROD-808,Electronics,Phones,7,6036.02,0.08,38871.97,7389.5,Online,Regular,Jeffrey
ORD-100191,2024-01-29,CUST-4025,John Fox,Benin City,South South,PROD-982,Clothing,Women's Wear,7,16354.68,0.03,111048.28,29578.61,POS,Regular,Allison
ORD-100192,2023-03-02,CUST-2079,Whitney Roth,Ibadan,South West,PROD-604,Home,Kitchen,3,102638.24,0.23,237094.33,20039.94,Cash,VIP,Charles
ORD-100193,2023-03-20,CUST-3001,Mr. Gerald Adams IV,Abeokuta,South West,PROD-902,Home,Decor,1,100219.63,0.27,73160.33,18248.83,Online,VIP,Rebecca
ORD-100194,2023-05-21,CUST-9295,Edward Miller,Benin City,South South,PROD-250,Clothing,Women's Wear,7,98892.67,0.11,616101.33,87291.88,Cash,New,Christopher
ORD-100195,2023-04-01,CUST-6534,Justin Watson,Port Harcourt,South South,PROD-745,Electronics,Laptops,9,31986.77,0.18,236062.36,17965.68,Online,Regular,Robert
ORD-100196,2023-10-09,CUST-5108,Gary Lewis,Port Harcourt,South South,PROD-576,Beauty,Skincare,6,129628.08,0.03,754435.43,218211.79,Online,Regular,Jerry
ORD-100197,2023-10-17,CUST-6279,Mary Schaefer,Abeokuta,South West,PROD-170,Home,Furniture,1,65489.95,0.15,55666.46,3668.57,Cash,VIP,Scott
ORD-100198,2024-04-28,CUST-4722,James Buchanan,Benin City,South South,PROD-109,Beauty,Haircare,7,60143.75,0.16,353645.25,48309.18,Cash,Regular,Rebecca
ORD-100199,2024-07-14,CUST-4616,Laura Davis,Abuja,North Central,PROD-760,Electronics,Phones,4,141707.35,0.18,464800.11,72499.9,POS,New,Kevin
ORD-100200,2023-11-28,CUST-4654,Micheal Cameron,Benin City,South South,PROD-663,Home,Kitchen,3,138288.79,0.17,344339.09,91630.53,POS,New,Jonathan
ORD-100201,2024-12-15,CUST-1791,Jason Mcintosh,Ibadan,South West,PROD-811,Clothing,Kids,3,44413.8,0.25,99931.05,16867.82,POS,Regular,Jeffrey
ORD-100202,2024-09-24,CUST-5852,Andrew Faulkner,Abeokuta,South West,PROD-644,Clothing,Women's Wear,2,107002.71,0.17,177624.5,31737.59,Cash,VIP,Allison
ORD-100203,2024-03-10,CUST-1042,Amy Johnson,Abuja,North Central,PROD-110,Home,Decor,3,90767.04,0.27,198779.82,42262.11,Cash,Regular,Kimberly
ORD-100204,2024-06-17,CUST-6442,Tyler Davis,Lagos,South West,PROD-417,Electronics,Phones,3,54838.48,0.06,154644.51,24070.69,POS,New,Brian
ORD-100205,2023-06-02,CUST-2117,Kelly Webb,Enugu,South East,PROD-287,Clothing,Men's Wear,1,58208.83,0.06,54716.3,7335.02,POS,New,Andrew
ORD-100206,2024-09-23,CUST-5340,Roberta Cruz,Abeokuta,South West,PROD-729,Clothing,Kids,2,55676.06,0.17,92422.26,13736.82,Online,New,Christopher
ORD-100207,2023-07-28,CUST-1403,Wendy Jones,Abeokuta,South West,PROD-575,Beauty,Makeup,4,141369.75,0.19,458037.99,37255.02,Online,New,Donald
ORD-100208,2023-10-27,CUST-8067,Sean Sharp,Kano,North West,PROD-345,Electronics,Laptops,2,138019.62,0.25,207029.43,31926.18,Online,VIP,Allison
ORD-100209,2023-11-11,CUST-7567,Lisa Taylor,Kano,North West,PROD-227,Home,Decor,3,66939.76,0.08,184753.74,14525.26,Online,Regular,Renee
ORD-100210,2023-06-13,CUST-3275,Jose Brown,Lagos,South West,PROD-761,Electronics,Accessories,9,73754.6,0.24,504481.46,31741.23,POS,New,Renee
ORD-100211,2023-11-01,CUST-2054,Brandon Russo,Port Harcourt,South South,PROD-740,Electronics,Laptops,6,132012.74,0.02,776234.91,80941.7,Online,Regular,Rebecca
ORD-100212,2023-04-28,CUST-4541,Chelsea Mccarthy,Benin City,South South,PROD-427,Electronics,Accessories,4,22328.44,0.23,68771.6,18517.31,POS,Regular,Robert
ORD-100213,2024-06-30,CUST-8957,David Thomas,Abuja,North Central,PROD-271,Beauty,Skincare,7,109136.36,0.08,702838.16,179331.56,POS,New,Jerry
ORD-100214,2023-02-03,CUST-2940,Brenda Bell,Port Harcourt,South South,PROD-111,Clothing,Kids,9,18675.79,0.13,146231.44,29250.28,Cash,New,Christopher
ORD-100215,2023-08-21,CUST-4605,Cindy Thomas,Benin City,South South,PROD-655,Beauty,Haircare,8,112171.2,0.19,726869.38,157651.69,POS,New,Scott
ORD-100216,2024-09-01,CUST-9005,Virginia Guerrero,Kano,North West,PROD-229,Beauty,Skincare,7,84039.48,0.09,535331.49,82987.67,POS,New,Robert
ORD-100217,2024-04-23,CUST-1295,Keith Jones,Abuja,North Central,PROD-615,Electronics,Accessories,7,69346.93,0.27,354362.81,70834.08,Cash,New,Jeffrey
ORD-100218,2024-03-23,CUST-3250,Joanne Martin,Lagos,South West,PROD-232,Beauty,Haircare,10,66766.29,0.21,527453.69,142712.65,Online,New,Charles
ORD-100219,2023-08-01,CUST-8492,Vanessa Jackson,Ibadan,South West,PROD-488,Beauty,Skincare,8,31190.72,0.29,177163.29,45959.18,POS,VIP,Jerry
ORD-100220,2023-02-04,CUST-3989,Brittany Quinn,Benin City,South South,PROD-725,Clothing,Kids,6,140014.02,0.04,806480.76,187718.64,POS,New,Jonathan
ORD-100221,2023-11-08,CUST-4558,Edward Tucker,Ibadan,South West,PROD-230,Clothing,Kids,4,88258.37,0.09,321260.47,19116.55,POS,New,Jerry
ORD-100222,2023-01-22,CUST-7086,Jenna Matthews,Port Harcourt,South South,PROD-152,Electronics,Laptops,4,143840.56,0.05,546594.13,54768.89,Online,New,Jonathan
ORD-100223,2023-12-19,CUST-3477,Christopher Noble,Ibadan,South West,PROD-895,Clothing,Men's Wear,3,128192.9,0.14,330737.68,74216.74,Online,Regular,Rebecca
ORD-100224,2024-09-22,CUST-1148,Sarah King,Benin City,South South,PROD-267,Beauty,Makeup,8,101299.67,0.12,713149.68,191595.95,Cash,Regular,Charles
ORD-100225,2024-06-28,CUST-3750,Nicholas Le,Lagos,South West,PROD-649,Beauty,Haircare,8,65015.3,0.02,509719.95,151345.02,Cash,Regular,Renee
ORD-100226,2023-10-26,CUST-8907,Lauren Rush,Ibadan,South West,PROD-562,Clothing,Men's Wear,9,102958.36,0.04,889560.23,213394.66,POS,New,Jerry
ORD-100227,2024-07-10,CUST-9172,Joel Orr,Port Harcourt,South South,PROD-501,Beauty,Haircare,4,14932.29,0.05,56742.7,15127.68,Cash,VIP,Robert
ORD-100228,2024-12-17,CUST-4042,Jacqueline Romero,Ibadan,South West,PROD-575,Home,Kitchen,7,112829.93,0.0,789809.51,229814.14,POS,New,Christopher
ORD-100229,2024-02-19,CUST-2661,Paul Lopez,Kano,North West,PROD-122,Beauty,Haircare,9,135741.84,0.22,952907.72,203538.45,POS,VIP,Rebecca
ORD-100230,2023-03-21,CUST-4366,Lisa Berry,Ibadan,South West,PROD-653,Electronics,Phones,1,4023.97,0.19,3259.42,506.81,POS,New,Jeffrey
ORD-100231,2024-01-06,CUST-1166,Reginald Green,Kano,North West,PROD-116,Home,Kitchen,6,92501.78,0.06,521710.04,27902.58,Online,New,Brian
ORD-100232,2024-06-08,CUST-6068,Briana Perez,Lagos,South West,PROD-177,Clothing,Women's Wear,2,35842.85,0.03,69535.13,5423.72,Online,VIP,Jerry
ORD-100233,2024-07-16,CUST-6743,Kevin Lawson,Abeokuta,South West,PROD-194,Home,Furniture,1,50685.21,0.27,37000.2,3895.23,Cash,VIP,Renee
ORD-100234,2023-05-21,CUST-6325,Jose Reed,Abuja,North Central,PROD-562,Clothing,Kids,6,70168.68,0.12,370490.63,58054.16,Online,VIP,Jerry
ORD-100235,2024-05-21,CUST-1619,Crystal Oliver,Lagos,South West,PROD-494,Beauty,Haircare,10,128479.95,0.08,1182015.54,186553.08,Online,VIP,Renee
ORD-100236,2023-07-28,CUST-9057,Victoria Duncan,Lagos,South West,PROD-234,Electronics,Phones,7,73100.71,0.17,424715.13,37679.92,Online,Regular,Kimberly
ORD-100237,2024-06-23,CUST-8095,Andrea Smith,Enugu,South East,PROD-293,Electronics,Phones,6,90244.92,0.26,400687.44,22997.51,POS,Regular,Brian
ORD-100238,2024-12-16,CUST-8744,Emily Andrews,Kano,North West,PROD-815,Electronics,Laptops,6,91025.53,0.3,382307.23,79229.18,Online,VIP,Scott
ORD-100239,2024-04-03,CUST-3953,David Stephens,Abeokuta,South West,PROD-492,Clothing,Women's Wear,3,57039.55,0.08,157429.16,31286.69,Online,Regular,Jeffrey
ORD-100240,2024-08-04,CUST-5283,Sandy Miles,Kano,North West,PROD-921,Home,Furniture,7,104022.71,0.27,531556.05,44285.69,Online,VIP,Robert
ORD-100241,2023-05-31,CUST-9610,Brett Lopez,Ibadan,South West,PROD-751,Clothing,Men's Wear,8,124466.92,0.08,916076.53,174271.32,Cash,VIP,Kimberly
ORD-100242,2023-12-01,CUST-6884,Kyle Hunt,Abeokuta,South West,PROD-240,Beauty,Makeup,5,81867.11,0.17,339748.51,55463.94,Online,Regular,Renee
ORD-100243,2024-10-31,CUST-4894,David Garcia,Kano,North West,PROD-503,Electronics,Accessories,8,65951.69,0.03,511785.11,43901.08,Cash,New,Donald
ORD-100244,2024-06-22,CUST-8692,David Nelson,Ibadan,South West,PROD-241,Clothing,Men's Wear,5,21919.12,0.03,106307.73,25077.3,Online,Regular,Andrew
ORD-100245,2023-05-08,CUST-2606,Alex Anderson,Abuja,North Central,PROD-846,Home,Decor,4,125314.51,0.03,486220.3,57588.89,Cash,Regular,Kimberly
ORD-100246,2023-07-31,CUST-3429,Derrick Gonzales,Abuja,North Central,PROD-715,Clothing,Women's Wear,3,58906.86,0.25,132540.43,19309.98,POS,New,Rebecca
ORD-100247,2024-01-11,CUST-9513,Susan Phillips MD,Abuja,North Central,PROD-125,Home,Decor,2,106587.6,0.11,189725.93,11902.24,Cash,VIP,Donald
ORD-100248,2023-10-21,CUST-3996,Laura Bond,Abeokuta,South West,PROD-185,Clothing,Men's Wear,7,115813.21,0.06,762050.92,80506.24,Cash,New,Charles
ORD-100249,2024-08-02,CUST-8804,Sandra Carter,Abeokuta,South West,PROD-679,Home,Decor,6,70031.98,0.04,403384.2,120250.34,Cash,Regular,Robert
ORD-100250,2024-10-27,CUST-2289,Michael Chan,Abuja,North Central,PROD-311,Beauty,Skincare,4,104681.99,0.0,418727.96,86963.65,POS,New,Jeffrey
ORD-100251,2023-06-25,CUST-4251,Mckenzie Michael,Enugu,South East,PROD-388,Beauty,Haircare,4,68420.99,0.1,246315.56,31521.06,POS,Regular,Christopher
ORD-100252,2023-03-11,CUST-1341,Brian Robinson,Benin City,South South,PROD-164,Home,Furniture,6,85781.98,0.26,380871.99,82736.77,Online,VIP,Christopher
ORD-100253,2024-09-24,CUST-6467,Andrew Frazier,Benin City,South South,PROD-728,Beauty,Haircare,3,71609.35,0.06,201938.37,31138.78,POS,VIP,Jeffrey
ORD-100254,2023-08-03,CUST-7894,Michael Shields,Benin City,South South,PROD-139,Home,Furniture,6,144145.59,0.21,683250.1,118921.89,Online,Regular,Charles
ORD-100255,2023-03-18,CUST-8534,Mark Simpson,Kano,North West,PROD-366,Home,Kitchen,9,33991.11,0.07,284505.59,19621.46,Online,Regular,Rebecca
ORD-100256,2024-08-27,CUST-8803,Jacob Sloan,Abuja,North Central,PROD-871,Beauty,Makeup,4,74245.62,0.11,264314.41,72961.37,POS,New,Jeffrey
ORD-100257,2023-11-30,CUST-9122,Katie Lindsey,Kano,North West,PROD-695,Clothing,Men's Wear,9,3200.48,0.3,20163.02,1032.06,POS,VIP,Andrew
ORD-100258,2024-11-07,CUST-6838,Lisa Coffey,Abeokuta,South West,PROD-179,Beauty,Makeup,1,38235.49,0.16,32117.81,3210.95,POS,Regular,Renee
ORD-100259,2023-02-21,CUST-9332,Joshua Murray,Kano,North West,PROD-824,Clothing,Men's Wear,9,41705.49,0.24,285265.55,48428.21,Cash,New,Brian
ORD-100260,2023-08-03,CUST-2803,Mr. Thomas Cardenas Jr.,Enugu,South East,PROD-539,Electronics,Laptops,4,39988.1,0.04,153554.3,45430.48,POS,VIP,Christopher
ORD-100261,2024-11-24,CUST-3606,Joshua Reynolds,Lagos,South West,PROD-955,Electronics,Laptops,10,37380.32,0.21,295304.53,50582.04,POS,New,Christopher
ORD-100262,2024-06-13,CUST-3022,Ashley Stevens,Abeokuta,South West,PROD-828,Home,Kitchen,9,2759.41,0.18,20364.45,2297.29,POS,VIP,Kimberly
ORD-100263,2024-11-07,CUST-2693,Kelly Heath,Port Harcourt,South South,PROD-657,Clothing,Women's Wear,4,74084.06,0.27,216325.46,53875.16,Cash,VIP,Allison
ORD-100264,2023-10-23,CUST-7987,Justin Mills,Abeokuta,South West,PROD-593,Clothing,Women's Wear,5,86817.25,0.1,390677.62,88024.41,Online,New,Robert
ORD-100265,2024-08-25,CUST-6396,Patrick Fowler,Enugu,South East,PROD-475,Beauty,Haircare,6,66003.62,0.18,324737.81,35881.53,POS,New,Andrew
ORD-100266,2024-11-02,CUST-9874,Crystal Ellis,Lagos,South West,PROD-473,Clothing,Kids,9,130812.91,0.29,835894.49,119649.33,POS,VIP,Jeffrey
ORD-100267,2023-07-19,CUST-6456,William Davis,Benin City,South South,PROD-452,Electronics,Laptops,6,128695.56,0.01,764451.63,198797.39,Cash,Regular,Christopher
ORD-100268,2024-11-09,CUST-1269,Vanessa Long,Abeokuta,South West,PROD-365,Clothing,Men's Wear,8,115927.0,0.27,677013.68,104978.3,Cash,Regular,Scott
ORD-100269,2024-12-11,CUST-9124,Sarah Gregory,Kano,North West,PROD-644,Beauty,Haircare,10,11165.05,0.09,101601.96,29700.86,Online,New,Jerry
ORD-100270,2024-06-27,CUST-2477,Tina Munoz,Abuja,North Central,PROD-661,Beauty,Haircare,4,50748.51,0.07,188784.46,49066.68,POS,VIP,Jeffrey
ORD-100271,2023-06-26,CUST-9906,Kyle Combs,Lagos,South West,PROD-249,Clothing,Kids,10,142585.74,0.21,1126427.35,171186.25,Online,VIP,Scott
ORD-100272,2024-04-04,CUST-6453,Denise Wilkerson,Port Harcourt,South South,PROD-901,Beauty,Haircare,10,71820.56,0.27,524290.09,47312.87,POS,New,Allison
ORD-100273,2023-12-02,CUST-2964,Kathryn Holmes,Enugu,South East,PROD-463,Electronics,Laptops,6,106188.72,0.27,465106.59,108471.43,Cash,New,Jeffrey
ORD-100274,2024-01-21,CUST-5044,Christopher Kerr,Lagos,South West,PROD-977,Beauty,Skincare,2,38690.3,0.22,60356.87,13380.65,Cash,Regular,Kimberly
ORD-100275,2023-09-04,CUST-9124,Janet Mcclain,Port Harcourt,South South,PROD-799,Beauty,Haircare,2,61369.68,0.13,106783.24,28499.13,Cash,New,Renee
ORD-100276,2023-10-30,CUST-4033,Corey Smith,Enugu,South East,PROD-707,Beauty,Haircare,9,86896.03,0.02,766422.98,192495.01,Online,New,Robert
ORD-100277,2023-08-11,CUST-7494,David Baker,Kano,North West,PROD-871,Clothing,Men's Wear,8,147514.37,0.08,1085705.76,277877.83,Online,New,Robert
ORD-100278,2023-01-04,CUST-4301,Sandra Yoder,Lagos,South West,PROD-876,Beauty,Skincare,4,60369.74,0.09,219745.85,52841.43,Cash,VIP,Christopher
ORD-100279,2024-03-17,CUST-1527,Andrew Rush,Port Harcourt,South South,PROD-307,Home,Kitchen,10,18836.42,0.07,175178.71,20238.79,Online,VIP,Renee
ORD-100280,2023-04-10,CUST-7534,Erin Wilkerson,Ibadan,South West,PROD-743,Beauty,Skincare,9,19622.25,0.03,171302.24,47480.58,POS,New,Donald
ORD-100281,2024-11-23,CUST-8454,Kathleen Gilmore,Port Harcourt,South South,PROD-153,Electronics,Accessories,7,128621.19,0.21,711275.18,91097.72,Online,VIP,Scott
ORD-100282,2023-09-15,CUST-6069,Chris Fernandez,Kano,North West,PROD-222,Beauty,Haircare,5,103899.08,0.16,436376.14,61922.29,Online,Regular,Christopher
ORD-100283,2024-07-23,CUST-7863,Brenda Crawford,Abuja,North Central,PROD-472,Electronics,Laptops,6,41230.77,0.1,222646.16,14332.79,Cash,New,Donald
ORD-100284,2024-04-27,CUST-4464,Dorothy Jones,Port Harcourt,South South,PROD-460,Home,Kitchen,5,22193.04,0.09,100978.33,22006.89,Online,New,Allison
ORD-100285,2023-04-11,CUST-6324,Debra Cochran,Port Harcourt,South South,PROD-906,Home,Decor,9,47818.39,0.17,357203.37,55006.62,Online,VIP,Rebecca
ORD-100286,2024-02-17,CUST-4844,Cameron Cherry,Enugu,South East,PROD-504,Clothing,Men's Wear,8,79183.0,0.05,601790.8,118372.0,POS,New,Jeffrey
ORD-100287,2024-12-26,CUST-2530,Cindy Montgomery,Enugu,South East,PROD-899,Beauty,Skincare,9,68777.52,0.08,569477.87,76300.16,POS,Regular,Robert
ORD-100288,2024-02-07,CUST-8659,Rebecca Barron,Abeokuta,South West,PROD-507,Home,Kitchen,1,44989.53,0.14,38691.0,7397.75,Cash,VIP,Brian
ORD-100289,2024-01-30,CUST-1886,Misty Chen,Abeokuta,South West,PROD-427,Home,Decor,10,5826.15,0.21,46026.58,2399.93,Online,VIP,Kevin
ORD-100290,2023-12-21,CUST-9110,Daniel Leon,Abuja,North Central,PROD-672,Clothing,Men's Wear,6,112777.53,0.02,663131.88,123710.26,Cash,Regular,Robert
ORD-100291,2023-07-23,CUST-9796,Kelsey Bailey,Ibadan,South West,PROD-731,Home,Furniture,1,132806.77,0.04,127494.5,22541.58,Online,New,Allison
ORD-100292,2023-04-27,CUST-9350,Garrett Rogers,Abeokuta,South West,PROD-829,Home,Furniture,9,58844.92,0.09,481939.89,141903.96,POS,New,Christopher
ORD-100293,2023-04-09,CUST-8836,Andrea Smith DDS,Benin City,South South,PROD-808,Electronics,Laptops,5,45014.47,0.29,159801.37,37626.65,Online,VIP,Jerry
ORD-100294,2023-03-24,CUST-9005,Emily Schmidt,Ibadan,South West,PROD-100,Clothing,Kids,3,4447.25,0.08,12274.41,2795.24,Online,VIP,Scott
ORD-100295,2023-02-09,CUST-3178,Oscar Mcgrath,Abuja,North Central,PROD-751,Electronics,Accessories,3,147066.22,0.29,313251.05,34288.85,Cash,VIP,Christopher
ORD-100296,2024-12-24,CUST-5921,Charles Abbott,Abuja,North Central,PROD-813,Clothing,Women's Wear,5,32738.66,0.22,127680.77,27327.35,Online,VIP,Jonathan
ORD-100297,2023-11-06,CUST-5422,Steven Ewing,Kano,North West,PROD-607,Beauty,Skincare,7,67605.43,0.27,345463.75,78023.88,Online,New,Renee
ORD-100298,2023-11-29,CUST-5830,William Lewis,Abeokuta,South West,PROD-381,Beauty,Makeup,2,135492.37,0.1,243886.27,41147.41,Online,VIP,Donald
ORD-100299,2024-09-24,CUST-4343,Monica Kim,Port Harcourt,South South,PROD-647,Home,Decor,3,121625.65,0.21,288252.79,85076.5,Cash,New,Donald
ORD-100300,2024-12-08,CUST-2917,Ryan Newton,Benin City,South South,PROD-422,Clothing,Kids,10,136175.35,0.18,1116637.87,316243.08,POS,VIP,Christopher
ORD-100301,2023-05-27,CUST-8596,Kathleen Hayes,Lagos,South West,PROD-125,Beauty,Haircare,2,94178.19,0.3,131849.47,27503.58,Cash,VIP,Scott
ORD-100302,2024-02-18,CUST-3678,Kendra Gordon,Kano,North West,PROD-935,Home,Kitchen,5,99066.31,0.29,351685.4,88065.62,Cash,VIP,Jonathan
ORD-100303,2024-05-06,CUST-7736,Neil James,Abeokuta,South West,PROD-587,Beauty,Skincare,7,119445.71,0.04,802675.17,233735.16,Cash,VIP,Brian
ORD-100304,2023-01-16,CUST-2653,Justin Parsons,Ibadan,South West,PROD-863,Beauty,Makeup,1,33831.17,0.26,25035.07,4921.24,Cash,VIP,Donald
ORD-100305,2023-04-05,CUST-5757,Brandon White,Abeokuta,South West,PROD-535,Electronics,Phones,4,39252.17,0.06,147588.16,41028.92,Cash,New,Scott
ORD-100306,2024-05-22,CUST-9050,Ms. Paula Lang,Enugu,South East,PROD-750,Home,Furniture,9,41250.96,0.05,352695.71,100944.61,POS,New,Christopher
ORD-100307,2024-02-27,CUST-4282,Cynthia Flowers,Abeokuta,South West,PROD-460,Clothing,Women's Wear,4,98536.39,0.01,390204.1,64139.02,Online,VIP,Christopher
ORD-100308,2023-06-21,CUST-4513,Amanda Davis,Abuja,North Central,PROD-202,Beauty,Makeup,8,41677.94,0.27,243399.17,14380.23,POS,VIP,Kevin
ORD-100309,2023-08-31,CUST-2359,Kim Lindsey,Kano,North West,PROD-997,Clothing,Women's Wear,6,61844.07,0.25,278298.32,50558.45,Cash,VIP,Kimberly
